applicant_index,original_sex_code,original_sex_group,original_group,flipped_sex_code,flipped_sex_group,flipped_group,actual_default,original_probability,flipped_probability,absolute_probability_change,baseline_decision_changed,recall_policy_decision_changed
10171,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10132831,0.10132831,0.0,False,False
10185,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.052831832,0.052831832,0.0,False,False
10188,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.24317192,0.24317192,0.0,False,False
10208,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.25295407,0.25295407,0.0,False,False
10211,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.14603598,0.14603598,0.0,False,False
10216,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.6038285,0.6038285,0.0,False,False
10220,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.067634724,0.067634724,0.0,False,False
10223,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.08207312,0.08207312,0.0,False,False
10240,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.5151913,0.5151913,0.0,False,False
10243,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.21933511,0.21933511,0.0,False,False
10245,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.07320779,0.07320779,0.0,False,False
10250,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.31793326,0.31793326,0.0,False,False
10255,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.12241505,0.12241505,0.0,False,False
10261,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08695379,0.08695379,0.0,False,False
10263,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.19552156,0.19552156,0.0,False,False
10270,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.62612206,0.62612206,0.0,False,False
10277,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14221328,0.14221328,0.0,False,False
10289,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.11192182,0.11192182,0.0,False,False
10292,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1760796,0.1760796,0.0,False,False
10295,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.04641479,0.04641479,0.0,False,False
10301,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.123975255,0.123975255,0.0,False,False
10306,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18760324,0.18760324,0.0,False,False
10310,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.106391296,0.106391296,0.0,False,False
10312,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06425791,0.06425791,0.0,False,False
10315,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.18174037,0.18174037,0.0,False,False
10318,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.082821496,0.082821496,0.0,False,False
10319,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07230099,0.07230099,0.0,False,False
10320,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11536948,0.11536948,0.0,False,False
10322,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.40221193,0.40221193,0.0,False,False
10325,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.29936647,0.29936647,0.0,False,False
10327,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06715319,0.06715319,0.0,False,False
10331,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.19863512,0.19863512,0.0,False,False
10333,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1594676,0.1594676,0.0,False,False
10334,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.068810016,0.068810016,0.0,False,False
10336,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.17398375,0.17398375,0.0,False,False
10337,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7784595,0.7784595,0.0,False,False
10339,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.05726973,0.05726973,0.0,False,False
10351,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1518806,0.1518806,0.0,False,False
10352,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.262242,0.262242,0.0,False,False
10353,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.786711,0.786711,0.0,False,False
10362,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10462223,0.10462223,0.0,False,False
10364,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.6776097,0.6776097,0.0,False,False
10367,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.1044533,0.1044533,0.0,False,False
10376,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14679648,0.14679648,0.0,False,False
10378,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10218731,0.10218731,0.0,False,False
10382,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.064122096,0.064122096,0.0,False,False
10389,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.83157265,0.83157265,0.0,False,False
10397,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.07407345,0.07407345,0.0,False,False
10399,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.27886513,0.27886513,0.0,False,False
10401,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.15367138,0.15367138,0.0,False,False
10402,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.58077085,0.58077085,0.0,False,False
10421,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.3275631,0.3275631,0.0,False,False
10423,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.03940184,0.03940184,0.0,False,False
10427,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1664829,0.1664829,0.0,False,False
10434,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.11315374,0.11315374,0.0,False,False
10436,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17883927,0.17883927,0.0,False,False
10439,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.36504057,0.36504057,0.0,False,False
10455,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11566687,0.11566687,0.0,False,False
10459,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.74161935,0.74161935,0.0,False,False
10471,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06471232,0.06471232,0.0,False,False
10473,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06665436,0.06665436,0.0,False,False
10476,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.147238,0.147238,0.0,False,False
10480,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.17378186,0.17378186,0.0,False,False
10485,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.23619084,0.23619084,0.0,False,False
10491,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10573618,0.10573618,0.0,False,False
10497,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.8008887,0.8008887,0.0,False,False
10500,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.13438122,0.13438122,0.0,False,False
10509,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.75843817,0.75843817,0.0,False,False
10524,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.6437788,0.6437788,0.0,False,False
10525,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.3088676,0.3088676,0.0,False,False
10528,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.3483434,0.3483434,0.0,False,False
10531,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06669797,0.06669797,0.0,False,False
10536,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.56715554,0.56715554,0.0,False,False
10538,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.23464496,0.23464496,0.0,False,False
10541,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.12492206,0.12492206,0.0,False,False
10554,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10596891,0.10596891,0.0,False,False
10555,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12686549,0.12686549,0.0,False,False
10557,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.18567462,0.18567462,0.0,False,False
10561,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16866131,0.16866131,0.0,False,False
10573,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13969849,0.13969849,0.0,False,False
10585,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.051098168,0.051098168,0.0,False,False
10590,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.15182371,0.15182371,0.0,False,False
10594,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.21952854,0.21952854,0.0,False,False
10596,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.17788397,0.17788397,0.0,False,False
10599,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.3830377,0.3830377,0.0,False,False
10602,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09862307,0.09862307,0.0,False,False
10616,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.06523419,0.06523419,0.0,False,False
10618,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.029760508,0.029760508,0.0,False,False
10620,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.123890676,0.123890676,0.0,False,False
10623,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.2596282,0.2596282,0.0,False,False
10629,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.12055594,0.12055594,0.0,False,False
10630,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.4919397,0.4919397,0.0,False,False
10640,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.26180157,0.26180157,0.0,False,False
10642,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.07898317,0.07898317,0.0,False,False
10645,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.17966488,0.17966488,0.0,False,False
10651,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.12072077,0.12072077,0.0,False,False
10658,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.24359255,0.24359255,0.0,False,False
10660,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.038578138,0.038578138,0.0,False,False
10666,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.7677298,0.7677298,0.0,False,False
10667,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.09914528,0.09914528,0.0,False,False
10670,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.04567691,0.04567691,0.0,False,False
10680,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1166647,0.1166647,0.0,False,False
10682,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.023068944,0.023068944,0.0,False,False
10692,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.121461734,0.121461734,0.0,False,False
10696,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.34133866,0.34133866,0.0,False,False
10698,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.35228592,0.35228592,0.0,False,False
10707,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7195213,0.7195213,0.0,False,False
10721,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.19788295,0.19788295,0.0,False,False
10724,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.12029643,0.12029643,0.0,False,False
10725,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.052841295,0.052841295,0.0,False,False
10728,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.7695569,0.7695569,0.0,False,False
10730,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.16645305,0.16645305,0.0,False,False
10734,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.07341571,0.07341571,0.0,False,False
10743,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.25741044,0.25741044,0.0,False,False
10745,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10812043,0.10812043,0.0,False,False
10748,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.3098348,0.3098348,0.0,False,False
10749,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.4423107,0.4423107,0.0,False,False
10750,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.21832334,0.21832334,0.0,False,False
10752,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.038244955,0.038244955,0.0,False,False
10755,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15036245,0.15036245,0.0,False,False
10757,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13737306,0.13737306,0.0,False,False
10763,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.26860473,0.26860473,0.0,False,False
10765,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.71812874,0.71812874,0.0,False,False
10769,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.18044755,0.18044755,0.0,False,False
10775,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.7390677,0.7390677,0.0,False,False
10779,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13105085,0.13105085,0.0,False,False
10788,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.15838344,0.15838344,0.0,False,False
10789,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1842177,0.1842177,0.0,False,False
10793,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.13534264,0.13534264,0.0,False,False
10797,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10027039,0.10027039,0.0,False,False
10804,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08481223,0.08481223,0.0,False,False
10826,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.3426879,0.3426879,0.0,False,False
10831,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15187784,0.15187784,0.0,False,False
10833,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.20440918,0.20440918,0.0,False,False
10835,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.34098145,0.34098145,0.0,False,False
10840,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.04509873,0.04509873,0.0,False,False
10841,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.36246565,0.36246565,0.0,False,False
10844,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.20256898,0.20256898,0.0,False,False
10846,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.26290205,0.26290205,0.0,False,False
10850,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.07415134,0.07415134,0.0,False,False
10852,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.12489956,0.12489956,0.0,False,False
10866,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07610441,0.07610441,0.0,False,False
10868,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11661583,0.11661583,0.0,False,False
10875,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.13897115,0.13897115,0.0,False,False
10884,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.11181607,0.11181607,0.0,False,False
10886,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.074698694,0.074698694,0.0,False,False
10887,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10114807,0.10114807,0.0,False,False
10890,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.27451077,0.27451077,0.0,False,False
10892,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.14027077,0.14027077,0.0,False,False
10896,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11075607,0.11075607,0.0,False,False
10898,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.10809946,0.10809946,0.0,False,False
10907,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.7962544,0.7962544,0.0,False,False
10909,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.04338118,0.04338118,0.0,False,False
10910,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.1356833,0.1356833,0.0,False,False
10914,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.14633533,0.14633533,0.0,False,False
10923,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.15503928,0.15503928,0.0,False,False
10927,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.09303487,0.09303487,0.0,False,False
10934,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.21210857,0.21210857,0.0,False,False
10940,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.20021094,0.20021094,0.0,False,False
10945,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.038034588,0.038034588,0.0,False,False
10962,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.16560192,0.16560192,0.0,False,False
10965,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.094736755,0.094736755,0.0,False,False
10966,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07314741,0.07314741,0.0,False,False
10979,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.4535557,0.4535557,0.0,False,False
10981,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06472973,0.06472973,0.0,False,False
10992,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.118038535,0.118038535,0.0,False,False
11001,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.26335144,0.26335144,0.0,False,False
11013,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.07170646,0.07170646,0.0,False,False
11017,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.16621904,0.16621904,0.0,False,False
11020,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.086981505,0.086981505,0.0,False,False
11041,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.35096103,0.35096103,0.0,False,False
11042,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15367974,0.15367974,0.0,False,False
11044,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.41085044,0.41085044,0.0,False,False
11045,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.10850426,0.10850426,0.0,False,False
11049,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.7170964,0.7170964,0.0,False,False
11051,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.28105998,0.28105998,0.0,False,False
11053,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.3632178,0.3632178,0.0,False,False
11059,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.39484462,0.39484462,0.0,False,False
11069,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.09684838,0.09684838,0.0,False,False
11070,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.09165633,0.09165633,0.0,False,False
11076,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.0647089,0.0647089,0.0,False,False
11083,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.42673847,0.42673847,0.0,False,False
11085,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.047900833,0.047900833,0.0,False,False
11086,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17881025,0.17881025,0.0,False,False
11088,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11033356,0.11033356,0.0,False,False
11102,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.21564262,0.21564262,0.0,False,False
11106,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.34302196,0.34302196,0.0,False,False
11108,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.33536923,0.33536923,0.0,False,False
11112,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.30630374,0.30630374,0.0,False,False
11115,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.05770137,0.05770137,0.0,False,False
11118,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.3208521,0.3208521,0.0,False,False
11149,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.37873802,0.37873802,0.0,False,False
11153,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.17061344,0.17061344,0.0,False,False
11157,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.15718822,0.15718822,0.0,False,False
11163,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.13660628,0.13660628,0.0,False,False
11169,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.037536673,0.037536673,0.0,False,False
11170,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.37001228,0.37001228,0.0,False,False
11175,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.058303613,0.058303613,0.0,False,False
11178,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.11803782,0.11803782,0.0,False,False
11182,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.42739847,0.42739847,0.0,False,False
11187,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.26816687,0.26816687,0.0,False,False
11201,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.076607354,0.076607354,0.0,False,False
11203,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.11280664,0.11280664,0.0,False,False
11205,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.14794432,0.14794432,0.0,False,False
11211,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.64986145,0.64986145,0.0,False,False
11215,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.08248663,0.08248663,0.0,False,False
11216,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.21313408,0.21313408,0.0,False,False
11230,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.35131168,0.35131168,0.0,False,False
11231,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.116537966,0.116537966,0.0,False,False
11235,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.058508743,0.058508743,0.0,False,False
11236,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.14642362,0.14642362,0.0,False,False
11237,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.22940993,0.22940993,0.0,False,False
11241,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15317376,0.15317376,0.0,False,False
11242,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.37771496,0.37771496,0.0,False,False
11249,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.20772134,0.20772134,0.0,False,False
11250,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.13599896,0.13599896,0.0,False,False
11251,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.6692141,0.6692141,0.0,False,False
11266,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.8082287,0.8082287,0.0,False,False
11271,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.44192398,0.44192398,0.0,False,False
11284,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.25419202,0.25419202,0.0,False,False
11297,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06439764,0.06439764,0.0,False,False
11300,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.1577273,0.1577273,0.0,False,False
11304,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.11375171,0.11375171,0.0,False,False
11318,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.3282192,0.3282192,0.0,False,False
11322,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15682824,0.15682824,0.0,False,False
11337,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.06278678,0.06278678,0.0,False,False
11338,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.28026786,0.28026786,0.0,False,False
11339,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.22529018,0.22529018,0.0,False,False
11343,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.6965583,0.6965583,0.0,False,False
11347,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.17420726,0.17420726,0.0,False,False
11352,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.11954818,0.11954818,0.0,False,False
11356,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.5759756,0.5759756,0.0,False,False
11361,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.2980983,0.2980983,0.0,False,False
11363,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.06576966,0.06576966,0.0,False,False
11373,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.14577372,0.14577372,0.0,False,False
11376,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.15662643,0.15662643,0.0,False,False
11386,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.1658988,0.1658988,0.0,False,False
11397,2,Female,Female (SEX=2),1,Male,Male (SEX=1),1,0.15971102,0.15971102,0.0,False,False
11398,1,Male,Male (SEX=1),2,Female,Female (SEX=2),1,0.12732816,0.12732816,0.0,False,False
11408,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.5269641,0.5269641,0.0,False,False
11409,2,Female,Female (SEX=2),1,Male,Male (SEX=1),0,0.049987987,0.049987987,0.0,False,False
11412,1,Male,Male (SEX=1),2,Female,Female (SEX=2),0,0.15530224,0.15530224,0.0,False,False
